,Country,Investment Amount,Investment Type,Measure,Population,Year,Spending per Capita
313,Ireland,1103641123.0,Road infrastructure investment,Constant Euro,3741600.0,1999,294.96502111396194
314,Ireland,1263744817.0,Road infrastructure investment,Constant Euro,3789500.0,2000,333.4858997229186
315,Ireland,1595779242.0,Road infrastructure investment,Constant Euro,3847200.0,2001,414.78978009981284
316,Ireland,1770766259.0,Road infrastructure investment,Constant Euro,3917200.0,2002,452.0489786071684
317,Ireland,1843340386.0,Road infrastructure investment,Constant Euro,3979900.0,2003,463.1624880022111
318,Ireland,1813306091.0,Road infrastructure investment,Constant Euro,4045200.0,2004,448.26117151191534
319,Ireland,1864754788.0,Road infrastructure investment,Constant Euro,4133800.0,2005,451.0994213556534
320,Ireland,2156590472.0,Road infrastructure investment,Constant Euro,4232900.0,2006,509.48297195775945
321,Ireland,2244854049.0,Road infrastructure investment,Constant Euro,4375800.0,2007,513.0156883312766
322,Ireland,2058153531.0,Road infrastructure investment,Constant Euro,4485100.0,2008,458.8868767697487
323,Ireland,1781577940.0,Road infrastructure investment,Constant Euro,4533400.0,2009,392.98935456831515
324,Ireland,1414000000.0,Road infrastructure investment,Constant Euro,4554800.0,2010,310.4417317994204
325,Ireland,1043076923.0,Road infrastructure investment,Constant Euro,4574900.0,2011,227.99993945222846
326,Ireland,900406504.1,Road infrastructure investment,Constant Euro,4585400.0,2012,196.36378595106208
327,Ireland,599394551.0,Road infrastructure investment,Constant Euro,4593100.0,2013,130.49891162831204
328,Ireland,637362637.4,Road infrastructure investment,Constant Euro,4609600.0,2014,138.26853466678236
329,Ireland,605940594.1,Road infrastructure investment,Constant Euro,4677627.0,2015,129.54016942778892
330,Israel,1046379261.0,Road infrastructure investment,Constant Euro,5544900.0,1995,188.71021316885788
331,Israel,1186696159.0,Road infrastructure investment,Constant Euro,5685100.0,1996,208.73795694007143
332,Israel,1082901652.0,Road infrastructure investment,Constant Euro,5828900.0,1997,185.78147712261318
333,Israel,1119520854.0,Road infrastructure investment,Constant Euro,5970700.0,1998,187.50244594436163
334,Israel,919989074.1,Road infrastructure investment,Constant Euro,6125300.0,1999,150.19494132532284
335,Israel,1280575292.0,Road infrastructure investment,Constant Euro,6289200.0,2000,203.61497360554603
336,Israel,1622341491.0,Road infrastructure investment,Constant Euro,6439000.0,2001,251.9555041155459
337,Israel,1639895724.0,Road infrastructure investment,Constant Euro,6570000.0,2002,249.6036109589041
338,Israel,1526885295.0,Road infrastructure investment,Constant Euro,6689700.0,2003,228.24421050271312
339,Israel,938698808.4,Road infrastructure investment,Constant Euro,6809000.0,2004,137.86147868996915
340,Israel,779719358.4,Road infrastructure investment,Constant Euro,6930100.0,2005,112.51199238106231
341,Israel,956660130.4,Road infrastructure investment,Constant Euro,7053700.0,2006,135.62529316528912
342,Israel,1333195475.0,Road infrastructure investment,Constant Euro,7180100.0,2007,185.6792349688723
343,Israel,1333915057.0,Road infrastructure investment,Constant Euro,7308800.0,2008,182.5080802594133
344,Israel,1085630280.0,Road infrastructure investment,Constant Euro,7485600.0,2009,145.02915998717538
345,Israel,1087557499.0,Road infrastructure investment,Constant Euro,7623600.0,2010,142.65668437483603
346,Israel,1069592343.0,Road infrastructure investment,Constant Euro,7765800.0,2011,137.73112145561308
347,Israel,1196845406.0,Road infrastructure investment,Constant Euro,7910500.0,2012,151.2983257695468
348,Israel,1302858850.0,Road infrastructure investment,Constant Euro,8059456.0,2013,161.65592938282683
350,Israel,1179515401.0,Road infrastructure investment,Constant Euro,8296899.0,2015,142.16340358006045
351,Israel,1272242451.0,Road infrastructure investment,Constant Euro,8463427.0,2016,150.32237543964166
352,Israel,1319719707.0,Road infrastructure investment,Constant Euro,8628589.0,2017,152.9473366966488
353,Italy,7124055848.0,Road infrastructure investment,Constant Euro,56844300.0,1995,125.32577317338766
354,Italy,6912309987.0,Road infrastructure investment,Constant Euro,56860280.0,1996,121.56658368548308
355,Italy,6859672752.0,Road infrastructure investment,Constant Euro,56890370.0,1997,120.57704585152109
356,Italy,8139323154.0,Road infrastructure investment,Constant Euro,56906740.0,1998,143.02915883074658
357,Italy,8146470076.0,Road infrastructure investment,Constant Euro,56916320.0,1999,143.13065349270647
358,Italy,8698708374.0,Road infrastructure investment,Constant Euro,56942110.0,2000,152.76406817379967
359,Italy,5584672013.0,Road infrastructure investment,Constant Euro,56977220.0,2001,98.01587394049763
360,Italy,5980093870.0,Road infrastructure investment,Constant Euro,57157410.0,2002,104.62499735379892
361,Italy,7856359148.0,Road infrastructure investment,Constant Euro,57604660.0,2003,136.38409024547667
362,Italy,8441095157.0,Road infrastructure investment,Constant Euro,58175310.0,2004,145.09755353258967
363,Italy,10031948183.0,Road infrastructure investment,Constant Euro,58607040.0,2005,171.17309086075667
364,Italy,15332746365.0,Road infrastructure investment,Constant Euro,58941500.0,2006,260.1349874875936
365,Italy,14322701020.0,Road infrastructure investment,Constant Euro,59375290.0,2007,241.22326004639302
366,Italy,13349085070.0,Road infrastructure investment,Constant Euro,59832180.0,2008,223.10878644234592
367,Italy,5658995606.0,Road infrastructure investment,Constant Euro,60192700.0,2009,94.01464971665999
368,Italy,3389000000.0,Road infrastructure investment,Constant Euro,60483380.0,2010,56.031921496450764
369,Italy,4069263216.0,Road infrastructure investment,Constant Euro,60626440.0,2011,67.12027320093345
370,Italy,3020346266.0,Road infrastructure investment,Constant Euro,60916200.0,2012,49.58198748444585
371,Italy,2728687233.0,Road infrastructure investment,Constant Euro,61178360.0,2013,44.60216378797993
373,Italy,4854853911.0,Road infrastructure investment,Constant Euro,60795612.0,2015,79.85533414812897
374,Italy,3281308411.0,Road infrastructure investment,Constant Euro,60665551.0,2016,54.08849597360452
375,Japan,75980663415.0,Road infrastructure investment,Constant Euro,125570000.0,1995,605.0861146372541
376,Japan,74690421607.0,Road infrastructure investment,Constant Euro,125864000.0,1996,593.4216424632937
377,Japan,71546005071.0,Road infrastructure investment,Constant Euro,126166000.0,1997,567.0783338696638
378,Japan,77096927499.0,Road infrastructure investment,Constant Euro,126486000.0,1998,609.5293352544945
379,Japan,74646252184.0,Road infrastructure investment,Constant Euro,126686000.0,1999,589.2225832688695
380,Japan,69141934322.0,Road infrastructure investment,Constant Euro,126926000.0,2000,544.7420884767503
381,Japan,65735536116.0,Road infrastructure investment,Constant Euro,127291000.0,2001,516.419354989748
382,Japan,63874651355.0,Road infrastructure investment,Constant Euro,127435000.0,2002,501.23318833130617
383,Japan,58556831220.0,Road infrastructure investment,Constant Euro,127619000.0,2003,458.8410128585869
384,Japan,51575260931.0,Road infrastructure investment,Constant Euro,127687000.0,2004,403.91943526749003
385,Japan,47975590284.0,Road infrastructure investment,Constant Euro,127768000.0,2005,375.4898744912654
386,Japan,45935982823.0,Road infrastructure investment,Constant Euro,127770000.0,2006,359.5208798857322
387,Japan,42900092287.0,Road infrastructure investment,Constant Euro,127771000.0,2007,335.7576624351379
388,Japan,39435725441.0,Road infrastructure investment,Constant Euro,127692000.0,2008,308.8347385975629
389,Japan,40705629137.0,Road infrastructure investment,Constant Euro,127510000.0,2009,319.23479834522783
390,Japan,35766258465.0,Road infrastructure investment,Constant Euro,128057000.0,2010,279.29951869089547
391,Japan,34766404754.0,Road infrastructure investment,Constant Euro,127799000.0,2011,272.03972452053614
392,Japan,33722150432.0,Road infrastructure investment,Constant Euro,127515000.0,2012,264.45634185782063
393,Japan,37962391734.0,Road infrastructure investment,Constant Euro,127298000.0,2013,298.216717733193
395,Japan,32161859764.0,Road infrastructure investment,Constant Euro,127083000.0,2015,253.07759310057207
396,Japan,33977452739.0,Road infrastructure investment,Constant Euro,127095000.0,2016,267.3390199378418
397,Korea,6742237492.0,Road infrastructure investment,Constant Euro,47357360.0,2001,142.3693696608088
398,Korea,6398039136.0,Road infrastructure investment,Constant Euro,47622180.0,2002,134.34998431403181
399,Korea,6897361922.0,Road infrastructure investment,Constant Euro,47859310.0,2003,144.11745430512892
400,Korea,5984225465.0,Road infrastructure investment,Constant Euro,48039420.0,2004,124.56906151239961
401,Korea,5626918267.0,Road infrastructure investment,Constant Euro,48138080.0,2005,116.8912068574401
402,Korea,5395672265.0,Road infrastructure investment,Constant Euro,48371940.0,2006,111.5455006559588
403,Korea,5408467648.0,Road infrastructure investment,Constant Euro,48597650.0,2007,111.29072389302775
404,Korea,12261048020.0,Road infrastructure investment,Constant Euro,48948700.0,2008,250.48771509764305
405,Korea,14568760517.0,Road infrastructure investment,Constant Euro,49182040.0,2009,296.2211513999826
406,Korea,10791405948.0,Road infrastructure investment,Constant Euro,49410370.0,2010,218.40366603204956
407,Korea,9158646379.0,Road infrastructure investment,Constant Euro,49779440.0,2011,183.98452009504325
408,Korea,9931993517.0,Road infrastructure investment,Constant Euro,50004440.0,2012,198.62223268573752
409,Korea,10395780953.0,Road infrastructure investment,Constant Euro,50219670.0,2013,207.00615820454416
410,Korea,9554122609.0,Road infrastructure investment,Constant Euro,50423960.0,2014,189.47584856484895
411,Korea,10124969077.0,Road infrastructure investment,Constant Euro,51014947.0,2015,198.47063796812336
412,Luxembourg,166329776.1,Road infrastructure investment,Constant Euro,408625.0,1995,407.0474789843989
413,Luxembourg,150265420.6,Road infrastructure investment,Constant Euro,414225.0,1996,362.7627994447462
414,Luxembourg,143151337.3,Road infrastructure investment,Constant Euro,419450.0,1997,341.2834361664084
415,Luxembourg,162310680.5,Road infrastructure investment,Constant Euro,424700.0,1998,382.17725570991286
416,Luxembourg,198330269.2,Road infrastructure investment,Constant Euro,430475.0,1999,460.7242446135083
417,Luxembourg,221479190.5,Road infrastructure investment,Constant Euro,436300.0,2000,507.63050767820306
418,Luxembourg,246835941.6,Road infrastructure investment,Constant Euro,441525.0,2001,559.0531489723119
419,Luxembourg,278045365.4,Road infrastructure investment,Constant Euro,446175.0,2002,623.1755822267047
420,Luxembourg,239634684.9,Road infrastructure investment,Constant Euro,451630.0,2003,530.5995724376148
421,Luxembourg,167030440.3,Road infrastructure investment,Constant Euro,458095.0,2004,364.61965378360384
422,Luxembourg,151356384.4,Road infrastructure investment,Constant Euro,465158.0,2005,325.38703924257993
423,Luxembourg,194835048.1,Road infrastructure investment,Constant Euro,472636.0,2006,412.23065551502634
424,Luxembourg,171796877.3,Road infrastructure investment,Constant Euro,479993.0,2007,357.9153806409677
425,Luxembourg,144751052.8,Road infrastructure investment,Constant Euro,488649.0,2008,296.22705213762845
426,Luxembourg,153834997.9,Road infrastructure investment,Constant Euro,497783.0,2009,309.04028040330826
427,Luxembourg,182571021.3,Road infrastructure investment,Constant Euro,506953.0,2010,360.1340189327216
428,Luxembourg,211862150.3,Road infrastructure investment,Constant Euro,518346.0,2011,408.7272792690597
429,Luxembourg,198599714.3,Road infrastructure investment,Constant Euro,530946.0,2012,374.04880025463984
432,Luxembourg,198001539.5,Road infrastructure investment,Constant Euro,562958.0,2015,351.7163616113458
433,Mexico,1277886437.0,Road infrastructure investment,Constant Euro,94490340.0,1995,13.523990251278596
434,Mexico,1173628156.0,Road infrastructure investment,Constant Euro,95876660.0,1996,12.241020452735837
435,Mexico,1712664081.0,Road infrastructure investment,Constant Euro,97204610.0,1997,17.61916519185664
436,Mexico,1106844007.0,Road infrastructure investment,Constant Euro,98485420.0,1998,11.238658544584569
437,Mexico,1247208467.0,Road infrastructure investment,Constant Euro,99706060.0,1999,12.508853193075726
438,Mexico,1153565357.0,Road infrastructure investment,Constant Euro,100895800.0,2000,11.43323465396974
439,Mexico,937232575.9,Road infrastructure investment,Constant Euro,102122300.0,2001,9.17755060256183
440,Mexico,1215644003.0,Road infrastructure investment,Constant Euro,103417900.0,2002,11.754676927301754
441,Mexico,1819624422.0,Road infrastructure investment,Constant Euro,104719900.0,2003,17.376109239982085
442,Mexico,2301655109.0,Road infrastructure investment,Constant Euro,105951600.0,2004,21.723646542383502
443,Mexico,2996938700.0,Road infrastructure investment,Constant Euro,107151000.0,2005,27.969302199699488
444,Mexico,2537257060.0,Road infrastructure investment,Constant Euro,108408800.0,2006,23.404530444022996
445,Mexico,2232252318.0,Road infrastructure investment,Constant Euro,109787400.0,2007,20.332500068313852
446,Mexico,2694613817.0,Road infrastructure investment,Constant Euro,111299000.0,2008,24.210584255024752
447,Mexico,3542582674.0,Road infrastructure investment,Constant Euro,112852600.0,2009,31.39123665737431
448,Mexico,3937086683.0,Road infrastructure investment,Constant Euro,114255600.0,2010,34.45858831427081
449,Mexico,3818876560.0,Road infrastructure investment,Constant Euro,115682900.0,2011,33.01159082284417
450,Mexico,3659607566.0,Road infrastructure investment,Constant Euro,117053800.0,2012,31.264320902012578
451,Mexico,3786781539.0,Road infrastructure investment,Constant Euro,118395100.0,2013,31.98427586107871
453,Mexico,3763927623.0,Road infrastructure investment,Constant Euro,119713203.0,2015,31.441207224235743
454,Mexico,3302702454.0,Road infrastructure investment,Constant Euro,121005815.0,2016,27.29374992433215
455,Mexico,2054961015.0,Road infrastructure investment,Constant Euro,122273473.0,2017,16.806270113878256
